"","dE","alphaB","powerwo","powerwEB","powerwEBdiff","powerwo_orig"
"X.520",2.2,0.0329512979657151,0.745666393010155,0.745662976905867,-3.41610428766792e-06,0.705413902442457
"X.521",2.21,0.0328906203475317,0.745401501295133,0.745411919831156,1.04185360230158e-05,0.705413902442457
"X.522",2.22,0.032844211570728,0.745198531386073,0.745198532612946,1.22687271453259e-09,0.705413902442457
"X.523",2.23,0.0328031041649375,0.745018478773674,0.744996147203049,-2.23315706254779e-05,0.705413902442457
"X.524",2.24,0.032749043237866,0.744781304170264,0.744772435749302,-8.86842096181617e-06,0.705413902442457
"X.525",2.25,0.0326985043781383,0.744559184877137,0.744559185182641,3.05503844444388e-10,0.705413902442457
"X.526",2.26,0.0326379161167063,0.744292391469035,0.744309837938204,1.74464691697906e-05,0.705413902442457
"X.527",2.27,0.0325819030731899,0.744045251267509,0.744124866426238,7.96151587287852e-05,0.705413902442457
"X.528",2.28,0.0325551466415873,0.743927029077447,0.74392270872078,-4.32035666664277e-06,0.705413902442457
"X.529",2.29,0.0324940761657004,0.743656784316853,0.74372858603757,7.18017207167465e-05,0.705413902442457
"X.530",2.3,0.0324940761657004,0.743656784316853,0.743524669245838,-0.000132115071014405,0.705413902442457
"X.531",2.31,0.0324157937518082,0.743309543201187,0.743307226426532,-2.31677465578617e-06,0.705413902442457
"X.532",2.32,0.0323335851848968,0.742943876785754,0.743086459072672,0.000142582286918103,0.705413902442457
"X.533",2.33,0.0323170005351654,0.742869981862671,0.742887770936136,1.77890734652797e-05,0.705413902442457
"X.534",2.34,0.0322843077246195,0.742724190997516,0.742689737947369,-3.44530501478202e-05,0.705413902442457
"X.535",2.35,0.032224485482964,0.742456991522426,0.742492795961961,3.58044395351031e-05,0.705413902442457
"X.536",2.36,0.0321891548149838,0.74229892492147,0.742298925202783,2.81312639849318e-10,0.705413902442457
"X.537",2.37,0.0321382042154935,0.742070634809257,0.742113281408453,4.26465991969494e-05,0.705413902442457
"X.538",2.38,0.0321017606712075,0.741907097457922,0.741910554039056,3.45658113409808e-06,0.705413902442457
"X.539",2.39,0.0320692195303991,0.74176089674067,0.741788485392204,2.75886515338497e-05,0.705413902442457
"X.540",2.4,0.0320209178133862,0.741543581705552,0.741543582014571,3.09019476674166e-10,0.705413902442457
"X.541",2.41,0.0319868160141186,0.741389933560808,0.741359381203586,-3.05523572217137e-05,0.705413902442457
"X.542",2.42,0.0319262964561984,0.741116808277565,0.741169256238045,5.24479604794292e-05,0.705413902442457
"X.543",2.43,0.0318918790044612,0.740961224583456,0.741000673078675,3.94484952193075e-05,0.705413902442457
"X.544",2.44,0.0318561181377385,0.740799369743313,0.740799370883081,1.13976761362267e-09,0.705413902442457
"X.545",2.45,0.0318354236437507,0.740705613330006,0.740642611657239,-6.30016727661831e-05,0.705413902442457
"X.546",2.46,0.0318010727986018,0.740549836888607,0.740466100175104,-8.37367135023692e-05,0.705413902442457
"X.547",2.47,0.0317408007192448,0.740276057897109,0.740293627949247,1.7570052138427e-05,0.705413902442457
"X.548",2.48,0.0316454160017067,0.739841599221792,0.739841600272615,1.05082353929475e-09,0.705413902442457
"X.549",2.49,0.0316454160017067,0.739841599221792,0.739841599748454,5.26661936284256e-10,0.705413902442457
"X.550",2.5,0.0316454160017067,0.739841599221792,0.739841599748454,5.26661936284256e-10,0.705413902442457
"X.551",2.51,0.0316446591566722,0.739838146117251,0.739614495142448,-0.00022365097480348,0.705413902442457
"X.552",2.52,0.0316446591566722,0.739838146117251,0.739462361449806,-0.000375784667445478,0.705413902442457
"X.553",2.53,0.0316446591566722,0.739838146117251,0.739282785282768,-0.000555360834482821,0.705413902442457
"X.554",2.54,0.0316446591566722,0.739838146117251,0.739127129193952,-0.000711016923299002,0.705413902442457
"X.555",2.55,0.031400656970951,0.73872007306631,0.738955341630531,0.000235268564221291,0.705413902442457
"X.556",2.56,0.0313998440034163,0.738716331743842,0.738802472166122,8.61404222798345e-05,0.705413902442457
"X.557",2.57,0.0313718532725759,0.738587451146644,0.738629952577697,4.25014310533323e-05,0.705413902442457
"X.558",2.58,0.0313666962034914,0.738563691989103,0.738494541027497,-6.91509616058683e-05,0.705413902442457
"X.559",2.59,0.0313216092651271,0.738355786782965,0.738354790705935,-9.96077029302711e-07,0.705413902442457
"X.560",2.6,0.0312677699026136,0.738107086543553,0.738188084819059,8.09982755061167e-05,0.705413902442457
"X.561",2.61,0.0312677699026136,0.738107086543553,0.738028583315351,-7.85032282022424e-05,0.705413902442457
"X.562",2.62,0.0312120896863145,0.737849382295559,0.737849382292771,-2.78788103713623e-12,0.705413902442457
"X.563",2.63,0.0311972554041399,0.73778063883716,0.737720657712729,-5.99811244311743e-05,0.705413902442457
"X.564",2.64,0.0311564732093188,0.737591463224359,0.737580878508604,-1.05847157557681e-05,0.705413902442457
"X.565",2.65,0.0311312267696267,0.737474215300967,0.737438794901889,-3.54203990778901e-05,0.705413902442457
"X.566",2.66,0.031091004537091,0.737287199695744,0.737284870865044,-2.32883070006018e-06,0.705413902442457
"X.567",2.67,0.0310575964014475,0.737131662524176,0.737131662838316,3.14139825263737e-10,0.705413902442457
"X.568",2.68,0.0310239674880049,0.736974910010804,0.736995671970544,2.0761959740323e-05,0.705413902442457
"X.569",2.69,0.0309950422656776,0.736839931772377,0.736849009560751,9.07778837344608e-06,0.705413902442457
"X.570",2.7,0.0309702473026495,0.736724116010694,0.736719452755559,-4.66325513548416e-06,0.705413902442457
"X.571",2.71,0.0309430729292539,0.736597068079793,0.736582851544375,-1.42165354182211e-05,0.705413902442457
"X.572",2.72,0.0309036377458612,0.736412477308398,0.736431946467244,1.94691588459861e-05,0.705413902442457
"X.573",2.73,0.030876014474903,0.736283021012129,0.736315390443367,3.23694312380773e-05,0.705413902442457
"X.574",2.74,0.0308591987740028,0.736204151491269,0.736167697855071,-3.64536361973089e-05,0.705413902442457
"X.575",2.75,0.0308095453822357,0.735970987539071,0.736033760974718,6.2773435647645e-05,0.705413902442457
"X.576",2.76,0.0308012301096611,0.735931899744963,0.735849866139235,-8.20336057276716e-05,0.705413902442457
"X.577",2.77,0.030769613968147,0.735783174280529,0.735851192531956,6.80182514264382e-05,0.705413902442457
"X.578",2.78,0.030736447502103,0.735626974001914,0.735626974317794,3.1588065496635e-10,0.705413902442457
"X.579",2.79,0.0307143065905388,0.73552259562657,0.735517241951944,-5.35367462650704e-06,0.705413902442457
"X.580",2.8,0.0305653663157876,0.734818279180481,0.735374729872247,0.000556450691766019,0.705413902442457
"X.581",2.81,0.0305653663157876,0.734818279180481,0.735253342245424,0.000435063064943786,0.705413902442457
"X.582",2.82,0.0305653663157876,0.734818279180481,0.73510849973141,0.000290220550929754,0.705413902442457
"X.583",2.83,0.0305653663157876,0.734818279180481,0.735013822265235,0.000195543084754335,0.705413902442457
"X.584",2.84,0.0305772020654705,0.73487438739564,0.734874388560869,1.16522813620179e-09,0.705413902442457
"X.585",2.85,0.0305424754940211,0.734709695411536,0.734755160609398,4.54651978619713e-05,0.705413902442457
"X.586",2.86,0.0305091045172099,0.734551237193945,0.734619449973902,6.82127799566112e-05,0.705413902442457
"X.587",2.87,0.0305091045172099,0.734551237193945,0.734497804872233,-5.34323217117327e-05,0.705413902442457
"X.588",2.88,0.0304810474506848,0.734417863128346,0.734399034716455,-1.88284118919357e-05,0.705413902442457
"X.589",2.89,0.0304505528388263,0.734272747801849,0.734264430409581,-8.31739226792028e-06,0.705413902442457
"X.590",2.9,0.0303814698645999,0.733943406434392,0.734146058453379,0.000202652018986949,0.705413902442457
"X.591",2.91,0.0303814698645999,0.733943406434392,0.734020561251259,7.71548168670977e-05,0.705413902442457
"X.592",2.92,0.0303937847654972,0.734002176197249,0.733912031919057,-9.01442781918727e-05,0.705413902442457
"X.593",2.93,0.0303937847654972,0.734002176197249,0.733823773906339,-0.000178402290909929,0.705413902442457
"X.594",2.94,0.0303937847654972,0.734002176197249,0.733688205029011,-0.00031397116823817,0.705413902442457
"X.595",2.95,0.0303047600181281,0.733576734594775,0.733562397035305,-1.43375594691131e-05,0.705413902442457
"X.596",2.96,0.0302824842188914,0.733470064573307,0.733454946743484,-1.5117829822886e-05,0.705413902442457
"X.597",2.97,0.0302559111682781,0.733342703343703,0.733342703634477,2.90774626598989e-10,0.705413902442457
"X.598",2.98,0.0302386725071918,0.733260014595644,0.733240373244703,-1.96413509410132e-05,0.705413902442457
"X.599",2.99,0.0301998667608125,0.733073684390785,0.733117436966295,4.37525755105916e-05,0.705413902442457
"X.600",3,0.0301731666866915,0.732945327444783,0.733008634589052,6.33071442682764e-05,0.705413902442457
"X.601",3.01,0.0301731666866915,0.732945327444783,0.732889799019341,-5.55284254422084e-05,0.705413902442457
"X.602",3.02,0.0301488346468535,0.732828245309701,0.732829237010442,9.91700740304857e-07,0.705413902442457
"X.603",3.03,0.0301204829016149,0.732691689385494,0.732690102482304,-1.58690318907695e-06,0.705413902442457
"X.604",3.04,0.0300961556233925,0.732574404202118,0.732574404272825,7.07065517246974e-11,0.705413902442457
"X.605",3.05,0.0300793096278365,0.732493126033633,0.732480577929901,-1.25481037317465e-05,0.705413902442457
"X.606",3.06,0.029994659102945,0.732083944932738,0.732327725771678,0.000243780838939944,0.705413902442457
"X.607",3.07,0.029994659102945,0.732083944932738,0.732327725771678,0.000243780838939944,0.705413902442457
"X.608",3.08,0.029994659102945,0.732083944932738,0.732168903855114,8.49589223756997e-05,0.705413902442457
"X.609",3.09,0.029994659102945,0.732083944932738,0.732066576287236,-1.73686455025024e-05,0.705413902442457
"X.610",3.1,0.029994659102945,0.732083944932738,0.732011135419533,-7.28095132048745e-05,0.705413902442457
"X.611",3.11,0.0299369921675395,0.731804466662581,0.731804466659643,-2.93831625697294e-12,0.705413902442457
"X.612",3.12,0.0299369921675395,0.731804466662581,0.731804466659643,-2.93831625697294e-12,0.705413902442457
"X.613",3.13,0.0299081804451354,0.731664610592922,0.731681458812322,1.68482194006225e-05,0.705413902442457
"X.614",3.14,0.0299081804451354,0.731664610592922,0.731542708967055,-0.00012190162586645,0.705413902442457
"X.615",3.15,0.029882975556255,0.731542140815003,0.731459645369564,-8.24954454393678e-05,0.705413902442457
"X.616",3.16,0.0298584558039876,0.73142289085813,0.731360038899446,-6.28519586834964e-05,0.705413902442457
"X.617",3.17,0.0298343019931029,0.731305315129861,0.731280493367447,-2.48217624143621e-05,0.705413902442457
"X.618",3.18,0.029822127714914,0.731246013535485,0.731184752845898,-6.12606895872281e-05,0.705413902442457
"X.619",3.19,0.0297869461120145,0.731074492032876,0.731074492354007,3.21130677605197e-10,0.705413902442457
"X.620",3.2,0.0297652865595379,0.730968783865084,0.730978362792403,9.57892731956456e-06,0.705413902442457
"X.621",3.21,0.0297023644043038,0.730661215089543,0.73089848613539,0.000237271045847809,0.705413902442457
"X.622",3.22,0.0297331281614874,0.730811680416461,0.730787019177874,-2.46612385863543e-05,0.705413902442457
"X.623",3.23,0.0297021154968425,0.73065999698555,0.730722977787382,6.29808018325351e-05,0.705413902442457
"X.624",3.24,0.0297021154968425,0.73065999698555,0.730623169450922,-3.6827534627526e-05,0.705413902442457
"X.625",3.25,0.0296757252349907,0.730530784486617,0.730534521021317,3.73653469976087e-06,0.705413902442457
"X.626",3.26,0.029653774687134,0.730423213451998,0.730426655311886,3.44185988798706e-06,0.705413902442457
"X.627",3.27,0.0296374284575081,0.730343050064647,0.73034063351582,-2.41654882693343e-06,0.705413902442457
"X.628",3.28,0.0296204379574346,0.730259675553643,0.730259675847657,2.94013924317937e-10,0.705413902442457
"X.629",3.29,0.0295942730510593,0.730131178156147,0.730142742415773,1.15642596258958e-05,0.705413902442457
"X.630",3.3,0.0295942730510593,0.730131178156147,0.730083676288838,-4.75018673089522e-05,0.705413902442457
"X.631",3.31,0.0295723643948617,0.730023487313426,0.730000182512957,-2.33048004684155e-05,0.705413902442457
"X.632",3.32,0.0295460547408393,0.729894047609797,0.729910890041696,1.68424318994775e-05,0.705413902442457
"X.633",3.33,0.0295460547408393,0.729894047609797,0.729830931723783,-6.31158860139314e-05,0.705413902442457
"X.634",3.34,0.0295072781356581,0.72970304111432,0.72976886872227,6.58276079491538e-05,0.705413902442457
"X.635",3.35,0.0294941417503459,0.729638271097427,0.729654909794701,1.66386972745292e-05,0.705413902442457
"X.636",3.36,0.0294832122107492,0.729584357944479,0.729574743518182,-9.61442629698883e-06,0.705413902442457
"X.637",3.37,0.0294617080843277,0.729478218397415,0.729478218720382,3.22967097510229e-10,0.705413902442457
"X.638",3.38,0.0294426521681672,0.729384091498099,0.729405296074582,2.12045764832469e-05,0.705413902442457
"X.639",3.39,0.0294295359043007,0.729319264672822,0.72932164757383,2.38290100817995e-06,0.705413902442457
"X.640",3.4,0.0294147679457588,0.729246236384314,0.729233579976233,-1.26564080803471e-05,0.705413902442457
"X.641",3.41,0.0293908656472374,0.729127952937068,0.72916420916264,3.62562255724619e-05,0.705413902442457
"X.642",3.42,0.0293724428536027,0.729036713361588,0.729063975193744,2.72618321561779e-05,0.705413902442457
"X.643",3.43,0.0293724428536027,0.729036713361588,0.729019626016394,-1.70873451940112e-05,0.705413902442457
"X.644",3.44,0.0293399753060067,0.728875763525779,0.728920104839516,4.43413137374282e-05,0.705413902442457
"X.645",3.45,0.0293399753060067,0.728875763525779,0.728829561727889,-4.62017978896112e-05,0.705413902442457
"X.646",3.46,0.0293204394223559,0.728778824939859,0.728778826131144,1.19128440445593e-09,0.705413902442457
"X.647",3.47,0.0293062413652847,0.728708328557709,0.728708329749318,1.19160925571293e-09,0.705413902442457
"X.648",3.48,0.0292867202364774,0.728611340746504,0.728612911937628,1.57119112376147e-06,0.705413902442457
"X.649",3.49,0.0292543177616017,0.72845019712958,0.72846482321628,1.46260866998871e-05,0.705413902442457
"X.650",3.5,0.0292543177616017,0.72845019712958,0.728460662408092,1.04652785114512e-05,0.705413902442457
"X.651",3.51,0.0292543177616017,0.72845019712958,0.728375709280995,-7.44878485855471e-05,0.705413902442457
"X.652",3.52,0.0292359565495496,0.728358796379038,0.728295416518504,-6.3379860534063e-05,0.705413902442457
"X.653",3.53,0.0292121575923357,0.72824023314988,0.728214953504366,-2.52796455136872e-05,0.705413902442457
"X.654",3.54,0.0291974664903421,0.728166991119142,0.728148451411961,-1.8539707180576e-05,0.705413902442457
"X.655",3.55,0.0291844272130583,0.728101950330296,0.728080672163291,-2.12781670048123e-05,0.705413902442457
"X.656",3.56,0.0291654977728455,0.728007472256182,0.728007472580835,3.24652749128518e-10,0.705413902442457
"X.657",3.57,0.0291522333826136,0.727941228725201,0.727941229049931,3.24730242695637e-10,0.705413902442457
"X.658",3.58,0.0291333184283388,0.727846708571196,0.727848318161163,1.60958996719973e-06,0.705413902442457
"X.659",3.59,0.0291074978707584,0.727717571633509,0.727712210002133,-5.36163137576651e-06,0.705413902442457
"X.660",3.6,0.0291074978707584,0.727717571633509,0.727717587113076,1.54795669615737e-08,0.705413902442457
"X.661",3.61,0.0290819151752256,0.727589500369311,0.727653009245731,6.35088764198155e-05,0.705413902442457
"X.662",3.62,0.0290819151752256,0.727589500369311,0.727572559361653,-1.69410076575893e-05,0.705413902442457
"X.663",3.63,0.0290559134668718,0.7274592048149,0.727502866350282,4.36615353813785e-05,0.705413902442457
"X.664",3.64,0.0290559134668718,0.7274592048149,0.727428334077742,-3.08707371587946e-05,0.705413902442457
"X.665",3.65,0.0290342862138409,0.727350732406989,0.727364424052088,1.36916450997893e-05,0.705413902442457
"X.666",3.66,0.0290181808011521,0.72726989747225,0.7272898640142,1.99665419505779e-05,0.705413902442457
"X.667",3.67,0.02900848707943,0.727221219848797,0.727221220145986,2.97189051146063e-10,0.705413902442457
"X.668",3.68,0.0289917506225387,0.727137134719031,0.727170330813285,3.31960942540066e-05,0.705413902442457
"X.669",3.69,0.0289756614280567,0.727056251316797,0.727077226628042,2.09753112444533e-05,0.705413902442457
"X.670",3.7,0.0289756614280567,0.727056251316797,0.727018867063106,-3.73842536907087e-05,0.705413902442457
"X.671",3.71,0.0289540758112352,0.726947659030749,0.726943891842676,-3.76718807237886e-06,0.705413902442457
"X.672",3.72,0.0289540758112352,0.726947659030749,0.726897229132593,-5.04298981554019e-05,0.705413902442457
"X.673",3.73,0.0289281542191753,0.726817136173819,0.726817507320983,3.71147164113239e-07,0.705413902442457
"X.674",3.74,0.0289281542191753,0.726817136173819,0.726753492305193,-6.36438686256735e-05,0.705413902442457
"X.675",3.75,0.0289045318769353,0.726698079087636,0.726688746992505,-9.33209513076516e-06,0.705413902442457
"X.676",3.76,0.0288899498276503,0.726624532049214,0.726622133672825,-2.39837638826845e-06,0.705413902442457
"X.677",3.77,0.0288770073604581,0.726559220455554,0.726557606809541,-1.61364601314329e-06,0.705413902442457
"X.678",3.78,0.0288662391888817,0.726504856577262,0.726495161781792,-9.69479546952812e-06,0.705413902442457
"X.679",3.79,0.0288516350743861,0.726431091175074,0.726431091171998,-3.07631697893385e-12,0.705413902442457
"X.680",3.8,0.0288370359820975,0.72635731026473,0.726367009761291,9.69949656104419e-06,0.705413902442457
"X.681",3.81,0.0288262782034306,0.726302916413462,0.72630453270308,1.61628961803384e-06,0.705413902442457
"X.682",3.82,0.0288133557342517,0.726237547989857,0.726239950805667,2.40281581032065e-06,0.705413902442457
"X.683",3.83,0.0287988060169993,0.726163909695688,0.726170921167755,7.01147206627617e-06,0.705413902442457
"X.684",3.84,0.0287831856788298,0.726084807485512,0.726108411417797,2.36039322856207e-05,0.705413902442457
"X.685",3.85,0.0287513761290334,0.72592357689568,0.726060921109845,0.000137344214165114,0.705413902442457
"X.686",3.86,0.0287513761290334,0.72592357689568,0.726005846692506,8.22697968261288e-05,0.705413902442457
"X.687",3.87,0.0287513761290334,0.72592357689568,0.725946806822671,2.32299269905534e-05,0.705413902442457
"X.688",3.88,0.0287513761290334,0.72592357689568,0.725869187317184,-5.43895784960169e-05,0.705413902442457
"X.689",3.89,0.0287128678498513,0.725728131579936,0.725797578079407,6.94464994704935e-05,0.705413902442457
"X.690",3.9,0.0287128678498513,0.725728131579936,0.725748196320245,2.00647403084675e-05,0.705413902442457
"X.691",3.91,0.0287128678498513,0.725728131579936,0.725692597977217,-3.5533602719906e-05,0.705413902442457
"X.692",3.92,0.0286988781414999,0.725657057038951,0.725657057035854,-3.09707814949434e-12,0.705413902442457
"X.693",3.93,0.0286848920131166,0.725585962787127,0.725592938499346,6.97571221963678e-06,0.705413902442457
"X.694",3.94,0.0286848920131166,0.725585962787127,0.725523925250494,-6.20375366324755e-05,0.705413902442457
"X.695",3.95,0.0286464423891031,0.72539032018362,0.725461075574242,7.07553906222902e-05,0.705413902442457
"X.696",3.96,0.0286464423891031,0.72539032018362,0.725396348034889,6.0278512691303e-06,0.705413902442457
"X.697",3.97,0.0286464423891031,0.72539032018362,0.72533370883811,-5.66113455102712e-05,0.705413902442457
"X.698",3.98,0.0286464423891031,0.72539032018362,0.725286120200562,-0.000104199983057773,0.705413902442457
"X.699",3.99,0.0286226406760486,0.725269066334249,0.725232436033501,-3.66303007480751e-05,0.705413902442457
"X.700",4,0.0285825469418874,0.725064566003729,0.725094804685331,3.02386816016798e-05,0.705413902442457
