"","dE","alphaB","powerwo","powerwFix","powerwFixdiff","powerwo_orig"
"602",3.01,0.999892634009161,0.999999999719513,0.999980076327838,-1.9923391675114e-05,0.705413902442457
"603",3.02,0.999900689728629,0.999999999752631,0.999980076327838,-1.99234247926228e-05,0.705413902442457
"604",3.03,0.999908174417233,0.999999999781919,0.999980076327838,-1.99234540808613e-05,0.705413902442457
"605",3.04,0.99991512583805,0.999999999807811,0.999980076327838,-1.99234799727055e-05,0.705413902442457
"606",3.05,0.999921905981089,0.999999999831819,0.999980076327838,-1.99235039806123e-05,0.705413902442457
"607",3.06,0.999927871559578,0.999999999851899,0.999980076327838,-1.99235240603279e-05,0.705413902442457
"608",3.07,0.999933405504179,0.999999999869629,0.999980076327838,-1.99235417905896e-05,0.705413902442457
"609",3.08,0.999938537041498,0.999999999885279,0.999980076327838,-1.99235574402934e-05,0.705413902442457
"610",3.09,0.999943534025867,0.999999999899766,0.999980076327838,-1.99235719280377e-05,0.705413902442457
"611",3.1,0.99994792353534,0.999999999911864,0.999980076327838,-1.9923584025916e-05,0.705413902442457
"612",3.11,0.999951989008278,0.99999999992253,0.999980076327838,-1.99235946916065e-05,0.705413902442457
"613",3.12,0.999955752895478,0.99999999993193,0.999980076327838,-1.99236040911988e-05,0.705413902442457
"614",3.13,0.999959236209001,0.99999999994021,0.999980076327838,-1.99236123715751e-05,0.705413902442457
"615",3.14,0.999962621331554,0.99999999994786,0.999980076327838,-1.9923620022122e-05,0.705413902442457
"616",3.15,0.999965588912255,0.999999999954236,0.999980076327838,-1.99236263979108e-05,0.705413902442457
"617",3.16,0.999968332007606,0.999999999959846,0.999980076327838,-1.99236320080898e-05,0.705413902442457
"618",3.17,0.999970866609242,0.999999999964781,0.999980076327838,-1.99236369428091e-05,0.705413902442457
"619",3.18,0.999973325769245,0.999999999969333,0.999980076327838,-1.99236414948345e-05,0.705413902442457
"620",3.19,0.999975478100926,0.999999999973121,0.999980076327838,-1.99236452825824e-05,0.705413902442457
"621",3.2,0.999977464472103,0.999999999976449,0.999980076327838,-1.99236486103649e-05,0.705413902442457
"622",3.21,0.999979296963956,0.999999999979371,0.999980076327838,-1.9923651533027e-05,0.705413902442457
"623",3.22,0.999981072029456,0.999999999982063,0.999980076327838,-1.99236542247627e-05,0.705413902442457
"624",3.23,0.999982623098231,0.9999999999843,0.999980076327838,-1.9923656461196e-05,0.705413902442457
"625",3.24,0.999984052305124,0.999999999986261,0.999980076327838,-1.99236584229601e-05,0.705413902442457
"626",3.25,0.999985368710329,0.999999999987982,0.999980076327838,-1.99236601434727e-05,0.705413902442457
"627",3.26,0.999986580743539,0.99999999998949,0.999980076327838,-1.99236616515996e-05,0.705413902442457
"628",3.27,0.999987752421393,0.999999999990876,0.999980076327838,-1.99236630380462e-05,0.705413902442457
"629",3.28,0.999988774172216,0.999999999992026,0.999980076327838,-1.99236641876821e-05,0.705413902442457
"630",3.29,0.999989713792373,0.999999999993033,0.999980076327838,-1.99236651944323e-05,0.705413902442457
"631",3.3,0.99999057754642,0.999999999993914,0.999980076327838,-1.99236660756164e-05,0.705413902442457
"632",3.31,0.999991411187435,0.999999999994723,0.999980076327838,-1.99236668845248e-05,0.705413902442457
"633",3.32,0.999992136975941,0.999999999995393,0.999980076327838,-1.99236675543224e-05,0.705413902442457
"634",3.33,0.999992803368679,0.999999999995978,0.999980076327838,-1.9923668139965e-05,0.705413902442457
"635",3.34,0.999993414987536,0.99999999999649,0.999980076327838,-1.99236686519999e-05,0.705413902442457
"636",3.35,0.999994004326469,0.99999999999696,0.999980076327838,-1.99236691212912e-05,0.705413902442457
"637",3.36,0.999994516586384,0.999999999997348,0.999980076327838,-1.99236695093141e-05,0.705413902442457
"638",3.37,0.999994986181296,0.999999999997687,0.999980076327838,-1.99236698481542e-05,0.705413902442457
"639",3.38,0.999995416496643,0.999999999997982,0.999980076327838,-1.99236701440286e-05,0.705413902442457
"640",3.39,0.999995810664066,0.999999999998241,0.999980076327838,-1.99236704022665e-05,0.705413902442457
"641",3.4,0.999996189705252,0.999999999998477,0.999980076327838,-1.9923670638522e-05,0.705413902442457
"642",3.41,0.999996518505175,0.999999999998672,0.999980076327838,-1.99236708335881e-05,0.705413902442457
"643",3.42,0.999996819326071,0.999999999998842,0.999980076327838,-1.99236710036743e-05,0.705413902442457
"644",3.43,0.999997094441364,0.99999999999899,0.999980076327838,-1.99236711520001e-05,0.705413902442457
"645",3.44,0.999997358570139,0.999999999999126,0.999980076327838,-1.99236712875583e-05,0.705413902442457
"646",3.45,0.999997587317044,0.999999999999238,0.999980076327838,-1.99236713993578e-05,0.705413902442457
"647",3.46,0.999997796267999,0.999999999999335,0.999980076327838,-1.99236714967244e-05,0.705413902442457
"648",3.47,0.999997987061657,0.99999999999942,0.999980076327838,-1.99236715815454e-05,0.705413902442457
"649",3.48,0.999998169939141,0.999999999999497,0.999980076327838,-1.9923671659039e-05,0.705413902442457
"650",3.49,0.99999832806174,0.999999999999561,0.999980076327838,-1.99236717228768e-05,0.705413902442457
"651",3.5,0.99999847227192,0.999999999999617,0.999980076327838,-1.9923671778499e-05,0.705413902442457
"652",3.51,0.999998603742425,0.999999999999665,0.999980076327838,-1.99236718269047e-05,0.705413902442457
"653",3.52,0.999998723551907,0.999999999999707,0.999980076327838,-1.99236718689821e-05,0.705413902442457
"654",3.53,0.999998838158326,0.999999999999746,0.999980076327838,-1.99236719073959e-05,0.705413902442457
"655",3.54,0.99999893705067,0.999999999999777,0.999980076327838,-1.99236719390372e-05,0.705413902442457
"656",3.55,0.999999027064227,0.999999999999805,0.999980076327838,-1.99236719665707e-05,0.705413902442457
"657",3.56,0.999999108964175,0.999999999999829,0.999980076327838,-1.99236719905516e-05,0.705413902442457
"658",3.57,0.999999187180376,0.999999999999851,0.999980076327838,-1.9923672012423e-05,0.705413902442457
"659",3.58,0.999999254562488,0.999999999999869,0.999980076327838,-1.99236720305196e-05,0.705413902442457
"660",3.59,0.999999315797911,0.999999999999885,0.999980076327838,-1.99236720461737e-05,0.705413902442457
"661",3.6,0.99999937142563,0.999999999999898,0.999980076327838,-1.99236720598295e-05,0.705413902442457
"662",3.61,0.999999424465164,0.999999999999911,0.999980076327838,-1.9923672072264e-05,0.705413902442457
"663",3.62,0.999999470083745,0.999999999999921,0.999980076327838,-1.99236720825891e-05,0.705413902442457
"664",3.63,0.999999511475392,0.99999999999993,0.999980076327838,-1.99236720915819e-05,0.705413902442457
"665",3.64,0.999999549017105,0.999999999999938,0.999980076327838,-1.99236720993534e-05,0.705413902442457
"666",3.65,0.999999583053684,0.999999999999945,0.999980076327838,-1.99236721062368e-05,0.705413902442457
"667",3.66,0.999999615441065,0.999999999999951,0.999980076327838,-1.9923672112454e-05,0.705413902442457
"668",3.67,0.999999643240623,0.999999999999956,0.999980076327838,-1.99236721175611e-05,0.705413902442457
"669",3.68,0.999999668414616,0.99999999999996,0.999980076327838,-1.9923672122113e-05,0.705413902442457
"670",3.69,0.999999691202121,0.999999999999964,0.999980076327838,-1.99236721259988e-05,0.705413902442457
"671",3.7,0.999999712850335,0.999999999999968,0.999980076327838,-1.99236721296625e-05,0.705413902442457
"672",3.71,0.999999731401802,0.999999999999971,0.999980076327838,-1.99236721326601e-05,0.705413902442457
"673",3.72,0.999999748174593,0.999999999999974,0.999980076327838,-1.99236721352136e-05,0.705413902442457
"674",3.73,0.999999763333324,0.999999999999976,0.999980076327838,-1.99236721375451e-05,0.705413902442457
"675",3.74,0.999999777710828,0.999999999999978,0.999980076327838,-1.99236721396545e-05,0.705413902442457
"676",3.75,0.999999790011642,0.99999999999998,0.999980076327838,-1.99236721414309e-05,0.705413902442457
"677",3.76,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"678",3.77,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"679",3.78,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"680",3.79,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"681",3.8,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"682",3.81,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"683",3.82,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"684",3.83,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"685",3.84,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"686",3.85,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"687",3.86,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"688",3.87,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"689",3.88,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"690",3.89,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"691",3.9,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"692",3.91,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"693",3.92,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"694",3.93,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"695",3.94,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"696",3.95,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"697",3.96,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"698",3.97,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"699",3.98,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"700",3.99,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
"701",4,0.999999800559057,0.999999999999981,0.999980076327838,-1.99236721428742e-05,0.705413902442457
